"VegDate","Plot","Distance","Depth","StationKey"
"2013-6-2 0:00:00","C",0,0,"Y-14-255-CT"
"2013-6-2 0:00:00","N",10,0,"Y-14-255-CT"
"2013-6-2 0:00:00","N",20,0,"Y-14-255-CT"
"2013-6-2 0:00:00","N",30,0,"Y-14-255-CT"
"2013-6-2 0:00:00","N",40,0,"Y-14-255-CT"
"2013-6-2 0:00:00","N",50,0,"Y-14-255-CT"
"2013-6-2 0:00:00","E",10,0,"Y-14-255-CT"
"2013-6-2 0:00:00","E",20,0,"Y-14-255-CT"
"2013-6-2 0:00:00","E",30,0,"Y-14-255-CT"
"2013-6-2 0:00:00","E",40,0,"Y-14-255-CT"
"2013-6-2 0:00:00","E",50,0,"Y-14-255-CT"
"2013-6-2 0:00:00","S",10,0,"Y-14-255-CT"
"2013-6-2 0:00:00","S",20,0,"Y-14-255-CT"
"2013-6-2 0:00:00","S",30,0,"Y-14-255-CT"
"2013-6-2 0:00:00","S",40,0,"Y-14-255-CT"
"2013-6-2 0:00:00","S",50,0,"Y-14-255-CT"
"2013-6-2 0:00:00","W",10,0,"Y-14-255-CT"
"2013-6-2 0:00:00","W",20,0,"Y-14-255-CT"
"2013-6-2 0:00:00","W",30,4,"Y-14-255-CT"
"2013-6-2 0:00:00","W",40,0,"Y-14-255-CT"
"2013-6-2 0:00:00","W",50,0,"Y-14-255-CT"
"2013-6-1 0:00:00","C",0,5,"Y-15-256-CT"
"2013-6-1 0:00:00","N",10,0,"Y-15-256-CT"
"2013-6-1 0:00:00","N",20,0,"Y-15-256-CT"
"2013-6-1 0:00:00","N",30,2,"Y-15-256-CT"
"2013-6-1 0:00:00","N",40,0,"Y-15-256-CT"
"2013-6-1 0:00:00","N",50,-882,"Y-15-256-CT"
"2013-6-1 0:00:00","E",10,0,"Y-15-256-CT"
"2013-6-1 0:00:00","E",20,9,"Y-15-256-CT"
"2013-6-1 0:00:00","E",30,0,"Y-15-256-CT"
"2013-6-1 0:00:00","E",40,0,"Y-15-256-CT"
"2013-6-1 0:00:00","E",50,1,"Y-15-256-CT"
"2013-6-1 0:00:00","S",10,0,"Y-15-256-CT"
"2013-6-1 0:00:00","S",20,0,"Y-15-256-CT"
"2013-6-1 0:00:00","S",30,4,"Y-15-256-CT"
"2013-6-1 0:00:00","S",40,6,"Y-15-256-CT"
"2013-6-1 0:00:00","S",50,0,"Y-15-256-CT"
"2013-6-1 0:00:00","W",10,5,"Y-15-256-CT"
"2013-6-1 0:00:00","W",20,1,"Y-15-256-CT"
"2013-6-1 0:00:00","W",30,1,"Y-15-256-CT"
"2013-6-1 0:00:00","W",40,0,"Y-15-256-CT"
"2013-6-1 0:00:00","W",50,0,"Y-15-256-CT"
"2013-6-1 0:00:00","C",0,0,"Y-15-256-SW"
"2013-6-1 0:00:00","N",10,3,"Y-15-256-SW"
"2013-6-1 0:00:00","N",20,0,"Y-15-256-SW"
"2013-6-1 0:00:00","N",30,0,"Y-15-256-SW"
"2013-6-1 0:00:00","N",40,0,"Y-15-256-SW"
"2013-6-1 0:00:00","N",50,0,"Y-15-256-SW"
"2013-6-1 0:00:00","E",10,0,"Y-15-256-SW"
"2013-6-1 0:00:00","E",20,0,"Y-15-256-SW"
"2013-6-1 0:00:00","E",30,0,"Y-15-256-SW"
"2013-6-1 0:00:00","E",40,0,"Y-15-256-SW"
"2013-6-1 0:00:00","E",50,0,"Y-15-256-SW"
"2013-6-1 0:00:00","S",10,4,"Y-15-256-SW"
"2013-6-1 0:00:00","S",20,0,"Y-15-256-SW"
"2013-6-1 0:00:00","S",30,0,"Y-15-256-SW"
"2013-6-1 0:00:00","S",40,0,"Y-15-256-SW"
"2013-6-1 0:00:00","S",50,0,"Y-15-256-SW"
"2013-6-1 0:00:00","W",10,0,"Y-15-256-SW"
"2013-6-1 0:00:00","W",20,0,"Y-15-256-SW"
"2013-6-1 0:00:00","W",30,0,"Y-15-256-SW"
"2013-6-1 0:00:00","W",40,0,"Y-15-256-SW"
"2013-6-1 0:00:00","W",50,0,"Y-15-256-SW"
"2013-6-21 0:00:00","C",0,0,"Y-15-257-SE"
"2013-6-21 0:00:00","N",10,0,"Y-15-257-SE"
"2013-6-21 0:00:00","N",20,0,"Y-15-257-SE"
"2013-6-21 0:00:00","N",30,0,"Y-15-257-SE"
"2013-6-21 0:00:00","N",40,0,"Y-15-257-SE"
"2013-6-21 0:00:00","N",50,7,"Y-15-257-SE"
"2013-6-21 0:00:00","E",10,5,"Y-15-257-SE"
"2013-6-21 0:00:00","E",20,0,"Y-15-257-SE"
"2013-6-21 0:00:00","E",30,0,"Y-15-257-SE"
"2013-6-21 0:00:00","E",40,0,"Y-15-257-SE"
"2013-6-21 0:00:00","E",50,4,"Y-15-257-SE"
"2013-6-21 0:00:00","S",10,0,"Y-15-257-SE"
"2013-6-21 0:00:00","S",20,7,"Y-15-257-SE"
"2013-6-21 0:00:00","S",30,6,"Y-15-257-SE"
"2013-6-21 0:00:00","S",40,0,"Y-15-257-SE"
"2013-6-21 0:00:00","S",50,0,"Y-15-257-SE"
"2013-6-21 0:00:00","W",10,0,"Y-15-257-SE"
"2013-6-21 0:00:00","W",20,0,"Y-15-257-SE"
"2013-6-21 0:00:00","W",30,0,"Y-15-257-SE"
"2013-6-21 0:00:00","W",40,0,"Y-15-257-SE"
"2013-6-21 0:00:00","W",50,0,"Y-15-257-SE"
"2013-6-21 0:00:00","C",0,0,"Y-15-257-SW"
"2013-6-21 0:00:00","N",10,0,"Y-15-257-SW"
"2013-6-21 0:00:00","N",20,0,"Y-15-257-SW"
"2013-6-21 0:00:00","N",30,0,"Y-15-257-SW"
"2013-6-21 0:00:00","N",40,7,"Y-15-257-SW"
"2013-6-21 0:00:00","N",50,15,"Y-15-257-SW"
"2013-6-21 0:00:00","E",10,0,"Y-15-257-SW"
"2013-6-21 0:00:00","E",20,0,"Y-15-257-SW"
"2013-6-21 0:00:00","E",30,0,"Y-15-257-SW"
"2013-6-21 0:00:00","E",40,0,"Y-15-257-SW"
"2013-6-21 0:00:00","E",50,6,"Y-15-257-SW"
"2013-6-21 0:00:00","S",10,0,"Y-15-257-SW"
"2013-6-21 0:00:00","S",20,0,"Y-15-257-SW"
"2013-6-21 0:00:00","S",30,0,"Y-15-257-SW"
"2013-6-21 0:00:00","S",40,0,"Y-15-257-SW"
"2013-6-21 0:00:00","S",50,0,"Y-15-257-SW"
"2013-6-21 0:00:00","W",10,0,"Y-15-257-SW"
"2013-6-21 0:00:00","W",20,2,"Y-15-257-SW"
"2013-6-21 0:00:00","W",30,15,"Y-15-257-SW"
"2013-6-21 0:00:00","W",40,5,"Y-15-257-SW"
"2013-6-21 0:00:00","W",50,9,"Y-15-257-SW"
"2013-6-21 0:00:00","C",0,0,"Y-15-257-NE"
"2013-6-21 0:00:00","N",10,0,"Y-15-257-NE"
"2013-6-21 0:00:00","N",20,0,"Y-15-257-NE"
"2013-6-21 0:00:00","N",30,0,"Y-15-257-NE"
"2013-6-21 0:00:00","N",40,0,"Y-15-257-NE"
"2013-6-21 0:00:00","N",50,2,"Y-15-257-NE"
"2013-6-21 0:00:00","W",10,0,"Y-15-257-NE"
"2013-6-21 0:00:00","W",20,3,"Y-15-257-NE"
"2013-6-21 0:00:00","W",30,0,"Y-15-257-NE"
"2013-6-21 0:00:00","W",40,0,"Y-15-257-NE"
"2013-6-21 0:00:00","W",50,12,"Y-15-257-NE"
"2013-6-21 0:00:00","S",10,2,"Y-15-257-NE"
"2013-6-21 0:00:00","S",20,5,"Y-15-257-NE"
"2013-6-21 0:00:00","S",30,7,"Y-15-257-NE"
"2013-6-21 0:00:00","S",40,9,"Y-15-257-NE"
"2013-6-21 0:00:00","S",50,0,"Y-15-257-NE"
"2013-6-21 0:00:00","E",10,0,"Y-15-257-NE"
"2013-6-21 0:00:00","E",20,0,"Y-15-257-NE"
"2013-6-21 0:00:00","E",30,0,"Y-15-257-NE"
"2013-6-21 0:00:00","E",40,0,"Y-15-257-NE"
"2013-6-21 0:00:00","E",50,0,"Y-15-257-NE"
"2013-6-21 0:00:00","C",0,0,"Y-15-257-CT"
"2013-6-21 0:00:00","N",10,0,"Y-15-257-CT"
"2013-6-21 0:00:00","N",20,0,"Y-15-257-CT"
"2013-6-21 0:00:00","N",30,0,"Y-15-257-CT"
"2013-6-21 0:00:00","N",40,0,"Y-15-257-CT"
"2013-6-21 0:00:00","N",50,0,"Y-15-257-CT"
"2013-6-21 0:00:00","E",10,0,"Y-15-257-CT"
"2013-6-21 0:00:00","E",20,0,"Y-15-257-CT"
"2013-6-21 0:00:00","E",30,0,"Y-15-257-CT"
"2013-6-21 0:00:00","E",40,0,"Y-15-257-CT"
"2013-6-21 0:00:00","E",50,0,"Y-15-257-CT"
"2013-6-21 0:00:00","S",10,2,"Y-15-257-CT"
"2013-6-21 0:00:00","S",20,2,"Y-15-257-CT"
"2013-6-21 0:00:00","S",30,8,"Y-15-257-CT"
"2013-6-21 0:00:00","S",40,3,"Y-15-257-CT"
"2013-6-21 0:00:00","S",50,0,"Y-15-257-CT"
"2013-6-21 0:00:00","W",10,3,"Y-15-257-CT"
"2013-6-21 0:00:00","W",20,9,"Y-15-257-CT"
"2013-6-21 0:00:00","W",30,0,"Y-15-257-CT"
"2013-6-21 0:00:00","W",40,0,"Y-15-257-CT"
"2013-6-21 0:00:00","W",50,0,"Y-15-257-CT"
"2013-6-3 0:00:00","C",0,0,"Y-15-258-NE"
"2013-6-3 0:00:00","N",10,0,"Y-15-258-NE"
"2013-6-3 0:00:00","N",20,0,"Y-15-258-NE"
"2013-6-3 0:00:00","N",30,0,"Y-15-258-NE"
"2013-6-3 0:00:00","N",40,0,"Y-15-258-NE"
"2013-6-3 0:00:00","N",50,0,"Y-15-258-NE"
"2013-6-3 0:00:00","E",10,0,"Y-15-258-NE"
"2013-6-3 0:00:00","E",20,0,"Y-15-258-NE"
"2013-6-3 0:00:00","E",30,0,"Y-15-258-NE"
"2013-6-3 0:00:00","E",40,0,"Y-15-258-NE"
"2013-6-3 0:00:00","E",50,2,"Y-15-258-NE"
"2013-6-3 0:00:00","S",10,0,"Y-15-258-NE"
"2013-6-3 0:00:00","S",20,0,"Y-15-258-NE"
"2013-6-3 0:00:00","S",30,0,"Y-15-258-NE"
"2013-6-3 0:00:00","S",40,0,"Y-15-258-NE"
"2013-6-3 0:00:00","S",50,0,"Y-15-258-NE"
"2013-6-3 0:00:00","W",10,0,"Y-15-258-NE"
"2013-6-3 0:00:00","W",20,0,"Y-15-258-NE"
"2013-6-3 0:00:00","W",30,0,"Y-15-258-NE"
"2013-6-3 0:00:00","W",40,0.5,"Y-15-258-NE"
"2013-6-3 0:00:00","W",50,0,"Y-15-258-NE"
"2013-6-3 0:00:00","C",0,10,"Y-15-258-SW"
"2013-6-3 0:00:00","N",10,1,"Y-15-258-SW"
"2013-6-3 0:00:00","N",20,0,"Y-15-258-SW"
"2013-6-3 0:00:00","N",30,0,"Y-15-258-SW"
"2013-6-3 0:00:00","N",40,9,"Y-15-258-SW"
"2013-6-3 0:00:00","N",50,8,"Y-15-258-SW"
"2013-6-3 0:00:00","E",10,0,"Y-15-258-SW"
"2013-6-3 0:00:00","E",20,7,"Y-15-258-SW"
"2013-6-3 0:00:00","E",30,0,"Y-15-258-SW"
"2013-6-3 0:00:00","E",40,10,"Y-15-258-SW"
"2013-6-3 0:00:00","E",50,8,"Y-15-258-SW"
"2013-6-3 0:00:00","S",10,7,"Y-15-258-SW"
"2013-6-3 0:00:00","S",20,3,"Y-15-258-SW"
"2013-6-3 0:00:00","S",30,9,"Y-15-258-SW"
"2013-6-3 0:00:00","S",40,5,"Y-15-258-SW"
"2013-6-3 0:00:00","S",50,0,"Y-15-258-SW"
"2013-6-3 0:00:00","W",10,0,"Y-15-258-SW"
"2013-6-3 0:00:00","W",20,0,"Y-15-258-SW"
"2013-6-3 0:00:00","W",30,5,"Y-15-258-SW"
"2013-6-3 0:00:00","W",40,8,"Y-15-258-SW"
"2013-6-3 0:00:00","W",50,0,"Y-15-258-SW"
"2013-6-3 0:00:00","C",0,5,"Y-15-258-CT"
"2013-6-3 0:00:00","N",10,0,"Y-15-258-CT"
"2013-6-3 0:00:00","N",20,3,"Y-15-258-CT"
"2013-6-3 0:00:00","N",30,6,"Y-15-258-CT"
"2013-6-3 0:00:00","N",40,3,"Y-15-258-CT"
"2013-6-3 0:00:00","N",50,5,"Y-15-258-CT"
"2013-6-3 0:00:00","E",10,5,"Y-15-258-CT"
"2013-6-3 0:00:00","E",20,1,"Y-15-258-CT"
"2013-6-3 0:00:00","E",30,6,"Y-15-258-CT"
"2013-6-3 0:00:00","E",40,4,"Y-15-258-CT"
"2013-6-3 0:00:00","E",50,4,"Y-15-258-CT"
"2013-6-3 0:00:00","S",10,3,"Y-15-258-CT"
"2013-6-3 0:00:00","S",20,2,"Y-15-258-CT"
"2013-6-3 0:00:00","S",30,8,"Y-15-258-CT"
"2013-6-3 0:00:00","S",40,1,"Y-15-258-CT"
"2013-6-3 0:00:00","S",50,3,"Y-15-258-CT"
"2013-6-3 0:00:00","W",10,10,"Y-15-258-CT"
"2013-6-3 0:00:00","W",20,2,"Y-15-258-CT"
"2013-6-3 0:00:00","W",30,7,"Y-15-258-CT"
"2013-6-3 0:00:00","W",40,0,"Y-15-258-CT"
"2013-6-3 0:00:00","W",50,9,"Y-15-258-CT"
"2013-6-3 0:00:00","C",0,5,"Y-15-258-SE"
"2013-6-3 0:00:00","N",10,0,"Y-15-258-SE"
"2013-6-3 0:00:00","N",20,4,"Y-15-258-SE"
"2013-6-3 0:00:00","N",30,11,"Y-15-258-SE"
"2013-6-3 0:00:00","N",40,8,"Y-15-258-SE"
"2013-6-3 0:00:00","N",50,7,"Y-15-258-SE"
"2013-6-3 0:00:00","E",10,4,"Y-15-258-SE"
"2013-6-3 0:00:00","E",20,9,"Y-15-258-SE"
"2013-6-3 0:00:00","E",30,7,"Y-15-258-SE"
"2013-6-3 0:00:00","E",40,3,"Y-15-258-SE"
"2013-6-3 0:00:00","E",50,5,"Y-15-258-SE"
"2013-6-3 0:00:00","S",10,2,"Y-15-258-SE"
"2013-6-3 0:00:00","S",20,4,"Y-15-258-SE"
"2013-6-3 0:00:00","S",30,0,"Y-15-258-SE"
"2013-6-3 0:00:00","S",40,4,"Y-15-258-SE"
"2013-6-3 0:00:00","S",50,0,"Y-15-258-SE"
"2013-6-3 0:00:00","W",10,3,"Y-15-258-SE"
"2013-6-3 0:00:00","W",20,2,"Y-15-258-SE"
"2013-6-3 0:00:00","W",30,1,"Y-15-258-SE"
"2013-6-3 0:00:00","W",40,2,"Y-15-258-SE"
"2013-6-3 0:00:00","W",50,1,"Y-15-258-SE"
"2013-6-15 0:00:00","C",0,0,"Y-13-248-NE"
"2013-6-15 0:00:00","N",10,2,"Y-13-248-NE"
"2013-6-15 0:00:00","N",20,2,"Y-13-248-NE"
"2013-6-15 0:00:00","N",30,0,"Y-13-248-NE"
"2013-6-15 0:00:00","N",40,0,"Y-13-248-NE"
"2013-6-15 0:00:00","N",50,0,"Y-13-248-NE"
"2013-6-15 0:00:00","E",10,0,"Y-13-248-NE"
"2013-6-15 0:00:00","E",20,4,"Y-13-248-NE"
"2013-6-15 0:00:00","E",30,0,"Y-13-248-NE"
"2013-6-15 0:00:00","E",40,0,"Y-13-248-NE"
"2013-6-15 0:00:00","E",50,0,"Y-13-248-NE"
"2013-6-15 0:00:00","S",10,7,"Y-13-248-NE"
"2013-6-15 0:00:00","S",20,7,"Y-13-248-NE"
"2013-6-15 0:00:00","S",30,15,"Y-13-248-NE"
"2013-6-15 0:00:00","S",40,12,"Y-13-248-NE"
"2013-6-15 0:00:00","S",50,6,"Y-13-248-NE"
"2013-6-15 0:00:00","W",10,2,"Y-13-248-NE"
"2013-6-15 0:00:00","W",20,0,"Y-13-248-NE"
"2013-6-15 0:00:00","W",30,8,"Y-13-248-NE"
"2013-6-15 0:00:00","W",40,6,"Y-13-248-NE"
"2013-6-15 0:00:00","W",50,5,"Y-13-248-NE"
"2013-7-12 0:00:00","C",0,0,"Y-13-249-SE"
"2013-7-12 0:00:00","N",10,0,"Y-13-249-SE"
"2013-7-12 0:00:00","N",20,0,"Y-13-249-SE"
"2013-7-12 0:00:00","N",30,0,"Y-13-249-SE"
"2013-7-12 0:00:00","N",40,0,"Y-13-249-SE"
"2013-7-12 0:00:00","N",50,0,"Y-13-249-SE"
"2013-7-12 0:00:00","E",10,0,"Y-13-249-SE"
"2013-7-12 0:00:00","E",20,0,"Y-13-249-SE"
"2013-7-12 0:00:00","E",30,0,"Y-13-249-SE"
"2013-7-12 0:00:00","E",40,0,"Y-13-249-SE"
"2013-7-12 0:00:00","E",50,0,"Y-13-249-SE"
"2013-7-12 0:00:00","S",10,0,"Y-13-249-SE"
"2013-7-12 0:00:00","S",20,0,"Y-13-249-SE"
"2013-7-12 0:00:00","S",30,0,"Y-13-249-SE"
"2013-7-12 0:00:00","S",40,0,"Y-13-249-SE"
"2013-7-12 0:00:00","S",50,0,"Y-13-249-SE"
"2013-7-12 0:00:00","W",10,0,"Y-13-249-SE"
"2013-7-12 0:00:00","W",20,0,"Y-13-249-SE"
"2013-7-12 0:00:00","W",30,0,"Y-13-249-SE"
"2013-7-12 0:00:00","W",40,0,"Y-13-249-SE"
"2013-7-12 0:00:00","W",50,0,"Y-13-249-SE"
"2013-7-12 0:00:00","C",0,0,"Y-13-249-CT"
"2013-7-12 0:00:00","N",10,0,"Y-13-249-CT"
"2013-7-12 0:00:00","N",20,0,"Y-13-249-CT"
"2013-7-12 0:00:00","N",30,0,"Y-13-249-CT"
"2013-7-12 0:00:00","N",40,0,"Y-13-249-CT"
"2013-7-12 0:00:00","N",50,0,"Y-13-249-CT"
"2013-7-12 0:00:00","E",10,0,"Y-13-249-CT"
"2013-7-12 0:00:00","E",20,0,"Y-13-249-CT"
"2013-7-12 0:00:00","E",30,0,"Y-13-249-CT"
"2013-7-12 0:00:00","E",40,0,"Y-13-249-CT"
"2013-7-12 0:00:00","E",50,0,"Y-13-249-CT"
"2013-7-12 0:00:00","S",10,0,"Y-13-249-CT"
"2013-7-12 0:00:00","S",20,0,"Y-13-249-CT"
"2013-7-12 0:00:00","S",30,0,"Y-13-249-CT"
"2013-7-12 0:00:00","S",40,0,"Y-13-249-CT"
"2013-7-12 0:00:00","S",50,0,"Y-13-249-CT"
"2013-7-12 0:00:00","W",10,0,"Y-13-249-CT"
"2013-7-12 0:00:00","W",20,0,"Y-13-249-CT"
"2013-7-12 0:00:00","W",30,0,"Y-13-249-CT"
"2013-7-12 0:00:00","W",40,0,"Y-13-249-CT"
"2013-7-12 0:00:00","W",50,0,"Y-13-249-CT"
"2013-7-12 0:00:00","C",0,0,"Y-13-249-NE"
"2013-7-12 0:00:00","N",10,0,"Y-13-249-NE"
"2013-7-12 0:00:00","N",20,0,"Y-13-249-NE"
"2013-7-12 0:00:00","N",30,0,"Y-13-249-NE"
"2013-7-12 0:00:00","N",40,0,"Y-13-249-NE"
"2013-7-12 0:00:00","N",50,0,"Y-13-249-NE"
"2013-7-12 0:00:00","E",10,0,"Y-13-249-NE"
"2013-7-12 0:00:00","E",20,0,"Y-13-249-NE"
"2013-7-12 0:00:00","E",30,0,"Y-13-249-NE"
"2013-7-12 0:00:00","E",40,0,"Y-13-249-NE"
"2013-7-12 0:00:00","E",50,0,"Y-13-249-NE"
"2013-7-12 0:00:00","S",10,0,"Y-13-249-NE"
"2013-7-12 0:00:00","S",20,0,"Y-13-249-NE"
"2013-7-12 0:00:00","S",30,0,"Y-13-249-NE"
"2013-7-12 0:00:00","S",40,0,"Y-13-249-NE"
"2013-7-12 0:00:00","S",50,0,"Y-13-249-NE"
"2013-7-12 0:00:00","W",10,0,"Y-13-249-NE"
"2013-7-12 0:00:00","W",20,0,"Y-13-249-NE"
"2013-7-12 0:00:00","W",30,0,"Y-13-249-NE"
"2013-7-12 0:00:00","W",40,0,"Y-13-249-NE"
"2013-7-12 0:00:00","W",50,0,"Y-13-249-NE"
"2013-7-12 0:00:00","C",0,0,"Y-13-249-NW"
"2013-7-12 0:00:00","N",10,5,"Y-13-249-NW"
"2013-7-12 0:00:00","N",20,0,"Y-13-249-NW"
"2013-7-12 0:00:00","N",30,0,"Y-13-249-NW"
"2013-7-12 0:00:00","N",40,0,"Y-13-249-NW"
"2013-7-12 0:00:00","N",50,0,"Y-13-249-NW"
"2013-7-12 0:00:00","E",10,0,"Y-13-249-NW"
"2013-7-12 0:00:00","E",20,0,"Y-13-249-NW"
"2013-7-12 0:00:00","E",30,0,"Y-13-249-NW"
"2013-7-12 0:00:00","E",40,9,"Y-13-249-NW"
"2013-7-12 0:00:00","E",50,0,"Y-13-249-NW"
"2013-7-12 0:00:00","S",10,16,"Y-13-249-NW"
"2013-7-12 0:00:00","S",20,3,"Y-13-249-NW"
"2013-7-12 0:00:00","S",30,9,"Y-13-249-NW"
"2013-7-12 0:00:00","S",40,7,"Y-13-249-NW"
"2013-7-12 0:00:00","S",50,-883,"Y-13-249-NW"
"2013-7-12 0:00:00","C",0,0,"Y-13-249-SW"
"2013-7-12 0:00:00","N",10,0,"Y-13-249-SW"
"2013-7-12 0:00:00","N",20,0,"Y-13-249-SW"
"2013-7-12 0:00:00","N",30,0,"Y-13-249-SW"
"2013-7-12 0:00:00","N",40,0,"Y-13-249-SW"
"2013-7-12 0:00:00","N",50,0,"Y-13-249-SW"
"2013-7-12 0:00:00","E",10,0,"Y-13-249-SW"
"2013-7-12 0:00:00","E",20,0,"Y-13-249-SW"
"2013-7-12 0:00:00","E",30,0,"Y-13-249-SW"
"2013-7-12 0:00:00","E",40,0,"Y-13-249-SW"
"2013-7-12 0:00:00","E",50,0,"Y-13-249-SW"
"2013-7-12 0:00:00","S",10,0,"Y-13-249-SW"
"2013-7-12 0:00:00","S",20,0,"Y-13-249-SW"
"2013-7-12 0:00:00","S",30,0,"Y-13-249-SW"
"2013-7-12 0:00:00","S",40,0,"Y-13-249-SW"
"2013-7-12 0:00:00","S",50,2,"Y-13-249-SW"
"2013-7-12 0:00:00","W",10,3,"Y-13-249-SW"
"2013-7-12 0:00:00","W",20,5,"Y-13-249-SW"
"2013-7-12 0:00:00","W",30,2,"Y-13-249-SW"
"2013-7-12 0:00:00","W",40,0,"Y-13-249-SW"
"2013-7-12 0:00:00","W",50,0,"Y-13-249-SW"
"2013-6-16 0:00:00","C",0,0,"Y-13-250-SE"
"2013-6-16 0:00:00","N",10,0,"Y-13-250-SE"
"2013-6-16 0:00:00","N",20,0,"Y-13-250-SE"
"2013-6-16 0:00:00","N",30,0,"Y-13-250-SE"
"2013-6-16 0:00:00","N",40,0,"Y-13-250-SE"
"2013-6-16 0:00:00","N",50,0,"Y-13-250-SE"
"2013-6-16 0:00:00","E",10,0,"Y-13-250-SE"
"2013-6-16 0:00:00","E",20,0,"Y-13-250-SE"
"2013-6-16 0:00:00","E",30,0,"Y-13-250-SE"
"2013-6-16 0:00:00","E",40,0,"Y-13-250-SE"
"2013-6-16 0:00:00","E",50,0,"Y-13-250-SE"
"2013-6-16 0:00:00","S",10,0,"Y-13-250-SE"
"2013-6-16 0:00:00","S",20,0,"Y-13-250-SE"
"2013-6-16 0:00:00","S",30,0,"Y-13-250-SE"
"2013-6-16 0:00:00","S",40,0,"Y-13-250-SE"
"2013-6-16 0:00:00","S",50,0,"Y-13-250-SE"
"2013-6-16 0:00:00","W",10,0,"Y-13-250-SE"
"2013-6-16 0:00:00","W",20,0,"Y-13-250-SE"
"2013-6-16 0:00:00","W",30,0,"Y-13-250-SE"
"2013-6-16 0:00:00","W",40,0,"Y-13-250-SE"
"2013-6-16 0:00:00","W",50,0,"Y-13-250-SE"
"2013-6-16 0:00:00","C",0,0,"Y-13-250-SW"
"2013-6-16 0:00:00","N",10,0,"Y-13-250-SW"
"2013-6-16 0:00:00","N",20,0,"Y-13-250-SW"
"2013-6-16 0:00:00","N",30,0,"Y-13-250-SW"
"2013-6-16 0:00:00","N",40,0,"Y-13-250-SW"
"2013-6-16 0:00:00","N",50,4,"Y-13-250-SW"
"2013-6-16 0:00:00","E",10,0,"Y-13-250-SW"
"2013-6-16 0:00:00","E",20,0,"Y-13-250-SW"
"2013-6-16 0:00:00","E",30,0,"Y-13-250-SW"
"2013-6-16 0:00:00","E",40,0,"Y-13-250-SW"
"2013-6-16 0:00:00","E",50,1,"Y-13-250-SW"
"2013-6-16 0:00:00","S",10,0,"Y-13-250-SW"
"2013-6-16 0:00:00","S",20,0,"Y-13-250-SW"
"2013-6-16 0:00:00","S",30,4,"Y-13-250-SW"
"2013-6-16 0:00:00","S",40,0,"Y-13-250-SW"
"2013-6-16 0:00:00","S",50,0,"Y-13-250-SW"
"2013-6-16 0:00:00","W",10,0,"Y-13-250-SW"
"2013-6-16 0:00:00","W",20,0,"Y-13-250-SW"
"2013-6-16 0:00:00","W",30,0,"Y-13-250-SW"
"2013-6-16 0:00:00","W",40,0,"Y-13-250-SW"
"2013-6-16 0:00:00","W",50,0,"Y-13-250-SW"
"2013-6-16 0:00:00","C",0,0,"Y-13-250-NW"
"2013-6-16 0:00:00","N",10,4,"Y-13-250-NW"
"2013-6-16 0:00:00","N",20,0,"Y-13-250-NW"
"2013-6-16 0:00:00","N",30,0,"Y-13-250-NW"
"2013-6-16 0:00:00","N",40,5,"Y-13-250-NW"
"2013-6-16 0:00:00","N",50,8,"Y-13-250-NW"
"2013-6-16 0:00:00","E",10,7,"Y-13-250-NW"
"2013-6-16 0:00:00","E",20,6,"Y-13-250-NW"
"2013-6-16 0:00:00","E",30,0,"Y-13-250-NW"
"2013-6-16 0:00:00","E",40,0,"Y-13-250-NW"
"2013-6-16 0:00:00","E",50,0,"Y-13-250-NW"
"2013-6-16 0:00:00","S",10,0,"Y-13-250-NW"
"2013-6-16 0:00:00","S",20,0,"Y-13-250-NW"
"2013-6-16 0:00:00","S",30,0,"Y-13-250-NW"
"2013-6-16 0:00:00","S",40,0,"Y-13-250-NW"
"2013-6-16 0:00:00","S",50,0,"Y-13-250-NW"
"2013-6-16 0:00:00","W",10,2,"Y-13-250-NW"
"2013-6-16 0:00:00","W",20,0,"Y-13-250-NW"
"2013-6-16 0:00:00","W",30,0,"Y-13-250-NW"
"2013-6-16 0:00:00","W",40,5,"Y-13-250-NW"
"2013-6-16 0:00:00","W",50,2,"Y-13-250-NW"
"2013-6-16 0:00:00","C",0,0,"Y-13-250-NE"
"2013-6-16 0:00:00","N",10,0,"Y-13-250-NE"
"2013-6-16 0:00:00","N",20,0,"Y-13-250-NE"
"2013-6-16 0:00:00","N",30,0,"Y-13-250-NE"
"2013-6-16 0:00:00","N",40,0,"Y-13-250-NE"
"2013-6-16 0:00:00","N",50,0,"Y-13-250-NE"
"2013-6-16 0:00:00","E",10,0,"Y-13-250-NE"
"2013-6-16 0:00:00","E",20,0,"Y-13-250-NE"
"2013-6-16 0:00:00","E",30,0,"Y-13-250-NE"
"2013-6-16 0:00:00","E",40,0,"Y-13-250-NE"
"2013-6-16 0:00:00","E",50,0,"Y-13-250-NE"
"2013-6-16 0:00:00","S",10,0,"Y-13-250-NE"
"2013-6-16 0:00:00","S",20,0,"Y-13-250-NE"
"2013-6-16 0:00:00","S",30,0,"Y-13-250-NE"
"2013-6-16 0:00:00","S",40,0,"Y-13-250-NE"
"2013-6-16 0:00:00","S",50,0,"Y-13-250-NE"
"2013-6-16 0:00:00","W",10,0,"Y-13-250-NE"
"2013-6-16 0:00:00","W",20,0,"Y-13-250-NE"
"2013-6-16 0:00:00","W",30,0,"Y-13-250-NE"
"2013-6-16 0:00:00","W",40,0,"Y-13-250-NE"
"2013-6-16 0:00:00","W",50,0,"Y-13-250-NE"
